Date,Time,Open,High,Low,Close,Volume
2019.07.30,22:05,1.11543,1.11578,1.1154,1.11569,795
2019.07.30,23:05,1.11571,1.11581,1.11563,1.11565,579
2019.07.31,00:00,1.11566,1.11587,1.11531,1.11531,1471
2019.07.31,01:00,1.11532,1.11543,1.11475,1.11525,2357
2019.07.31,02:00,1.11526,1.11545,1.11513,1.11526,1172
2019.07.31,03:00,1.11525,1.11555,1.11523,1.11537,842
2019.07.31,04:00,1.11538,1.11551,1.11531,1.11549,616
2019.07.31,05:00,1.11548,1.11573,1.1154,1.11566,1045
2019.07.31,06:00,1.11566,1.11616,1.11542,1.11543,3458
2019.07.31,07:00,1.1154,1.11563,1.11484,1.11521,3425
2019.07.31,08:00,1.11519,1.11552,1.11427,1.1144,3488
2019.07.31,09:00,1.1144,1.11488,1.11431,1.11455,2801
2019.07.31,10:00,1.11457,1.11475,1.11438,1.11463,2463
2019.07.31,11:00,1.11464,1.11508,1.11442,1.11499,2067
2019.07.31,12:00,1.11499,1.11524,1.11431,1.11505,3291
2019.07.31,13:00,1.11507,1.11513,1.11381,1.11414,4832
2019.07.31,14:00,1.11415,1.11415,1.11306,1.11335,5714
2019.07.31,15:00,1.11334,1.11379,1.11258,1.11293,5537
2019.07.31,16:00,1.11294,1.11294,1.11201,1.11277,2956
2019.07.31,17:00,1.11283,1.11381,1.11271,1.11361,3397
2019.07.31,18:00,1.11366,1.11381,1.10639,1.10846,24524
2019.07.31,19:00,1.10845,1.1103,1.10656,1.10693,12970
2019.07.31,20:00,1.10693,1.10771,1.10598,1.10761,2276
2019.07.31,21:05,1.10774,1.10801,1.10692,1.10752,1750
2019.07.31,22:05,1.10753,1.10792,1.10728,1.10777,990
2019.07.31,23:05,1.10776,1.10791,1.10686,1.10711,1367
2019.08.01,00:00,1.10712,1.10714,1.10333,1.10411,6256
2019.08.01,01:00,1.10412,1.10512,1.1037,1.10488,4535
2019.08.01,02:00,1.10489,1.10505,1.10437,1.1049,2378
2019.08.01,03:00,1.10489,1.105,1.10425,1.10453,1573
2019.08.01,04:00,1.10452,1.10529,1.10433,1.10528,1178
2019.08.01,05:00,1.10529,1.10534,1.10463,1.10514,1984
2019.08.01,06:00,1.10513,1.10524,1.1034,1.10412,4412
2019.08.01,07:00,1.10411,1.10472,1.10321,1.10323,5452
2019.08.01,08:00,1.10322,1.10478,1.10316,1.10469,3672
2019.08.01,09:00,1.10468,1.10498,1.10376,1.1039,4065
2019.08.01,10:00,1.10389,1.10413,1.10302,1.10332,4242
2019.08.01,11:00,1.10333,1.10414,1.10265,1.10339,5448
2019.08.01,12:00,1.10338,1.10409,1.10266,1.10294,5773
2019.08.01,13:00,1.10293,1.10463,1.10266,1.10425,6406
2019.08.01,14:00,1.10428,1.10619,1.10428,1.10575,9989
2019.08.01,15:00,1.10576,1.10693,1.10558,1.10603,6506
2019.08.01,16:00,1.10602,1.10694,1.1058,1.10679,3278
2019.08.01,17:00,1.10679,1.10955,1.10637,1.10823,15000
2019.08.01,18:00,1.10822,1.10882,1.10753,1.10847,12446
2019.08.01,19:00,1.10848,1.10939,1.10792,1.10924,7367
2019.08.01,20:00,1.1092,1.10932,1.1083,1.10845,2600
2019.08.01,21:05,1.10818,1.10851,1.10803,1.10829,1013
2019.08.01,22:05,1.1083,1.10836,1.10742,1.10794,1470
2019.08.01,23:05,1.1079,1.10827,1.10775,1.10786,1587
2019.08.02,00:00,1.10785,1.10962,1.10779,1.10885,5729
2019.08.02,01:00,1.10886,1.10916,1.10853,1.10886,6417
2019.08.02,02:00,1.10885,1.10944,1.10693,1.10748,6022
2019.08.02,03:00,1.10748,1.10769,1.10704,1.10735,2962
2019.08.02,04:00,1.10735,1.10837,1.10731,1.10821,2480
2019.08.02,05:00,1.1082,1.10836,1.10768,1.10792,2852
2019.08.02,06:00,1.10788,1.10893,1.10788,1.10858,5363
2019.08.02,07:00,1.10861,1.11147,1.10814,1.11131,10675
2019.08.02,08:00,1.11128,1.11129,1.10944,1.10957,7441
2019.08.02,09:00,1.10955,1.11025,1.10951,1.10969,4818
2019.08.02,10:00,1.1097,1.10974,1.10876,1.10953,4798
2019.08.02,11:00,1.10952,1.11065,1.10952,1.11032,5001
2019.08.02,12:00,1.11032,1.11066,1.10779,1.10847,13429
2019.08.02,13:00,1.10849,1.11038,1.10811,1.11001,13483
2019.08.02,14:00,1.11001,1.11071,1.10953,1.11024,10009
2019.08.02,15:00,1.11023,1.11142,1.10977,1.11123,7098
2019.08.02,16:00,1.11122,1.11153,1.11049,1.11139,4263
2019.08.02,17:00,1.11143,1.1116,1.11037,1.11062,4038
2019.08.02,18:00,1.11063,1.1113,1.11053,1.11104,4382
2019.08.02,19:00,1.11104,1.11113,1.11069,1.11093,3931
2019.08.02,20:00,1.11093,1.11093,1.11036,1.11051,1007
2019.08.04,21:05,1.11032,1.11127,1.11027,1.1108,1904
2019.08.04,22:05,1.1108,1.11091,1.11041,1.11077,1031
2019.08.04,23:05,1.11078,1.11087,1.1106,1.11074,604
2019.08.05,00:00,1.11069,1.11322,1.11062,1.11253,4393
2019.08.05,01:00,1.11253,1.11299,1.11188,1.11217,7861
2019.08.05,02:00,1.11216,1.11236,1.11117,1.11221,6658
2019.08.05,03:00,1.1122,1.11306,1.1122,1.11253,3350
2019.08.05,04:00,1.11252,1.11315,1.11227,1.11271,2239
2019.08.05,05:00,1.11271,1.11306,1.11233,1.11252,2796
2019.08.05,06:00,1.11253,1.11306,1.11166,1.11211,6046
2019.08.05,07:00,1.11211,1.11349,1.11138,1.11296,7789
2019.08.05,08:00,1.11297,1.1147,1.11292,1.11463,5820
2019.08.05,09:00,1.11462,1.11541,1.11413,1.11485,6213
2019.08.05,10:00,1.11483,1.117,1.11478,1.117,5017
2019.08.05,11:00,1.11701,1.11803,1.11663,1.11793,6193
2019.08.05,12:00,1.11794,1.11839,1.11713,1.11766,4887
2019.08.05,13:00,1.11765,1.11842,1.11697,1.11777,5985
2019.08.05,14:00,1.11776,1.11996,1.11776,1.11849,8902
2019.08.05,15:00,1.1185,1.1197,1.11789,1.11963,7072
2019.08.05,16:00,1.11962,1.12127,1.11931,1.12105,6529
2019.08.05,17:00,1.12105,1.12115,1.12036,1.1204,4741
2019.08.05,18:00,1.12039,1.12068,1.11991,1.12025,4391
2019.08.05,19:00,1.12024,1.12061,1.11933,1.11964,5349
2019.08.05,20:00,1.11964,1.12037,1.11941,1.12022,1395
2019.08.05,21:05,1.12025,1.12166,1.11982,1.12163,1560
2019.08.05,22:05,1.12164,1.12278,1.12153,1.12273,3368
2019.08.05,23:05,1.12272,1.12447,1.12263,1.12416,3465
2019.08.06,00:00,1.12412,1.12493,1.12391,1.12424,5204
2019.08.06,01:00,1.12423,1.12423,1.12232,1.12254,7152
2019.08.06,02:00,1.12253,1.12313,1.12247,1.12274,3043
2019.08.06,03:00,1.12273,1.12284,1.12093,1.12118,2851
2019.08.06,04:00,1.12116,1.12118,1.11896,1.12022,6490
2019.08.06,05:00,1.12024,1.1207,1.11964,1.11967,3797
2019.08.06,06:00,1.11967,1.12116,1.11966,1.12036,6761
2019.08.06,07:00,1.12036,1.12184,1.11967,1.12137,8511
2019.08.06,08:00,1.12138,1.12139,1.11973,1.11986,6151
2019.08.06,09:00,1.11984,1.12049,1.11943,1.12008,3946
2019.08.06,10:00,1.12011,1.12022,1.11925,1.1202,3175
2019.08.06,11:00,1.12019,1.12021,1.1182,1.11843,4251
2019.08.06,12:00,1.11844,1.11875,1.1177,1.11793,4699
2019.08.06,13:00,1.11794,1.11834,1.11671,1.1173,7359
2019.08.06,14:00,1.11727,1.11872,1.11712,1.11819,6630
2019.08.06,15:00,1.11824,1.12054,1.11823,1.1196,7310
2019.08.06,16:00,1.11957,1.12051,1.11929,1.11972,4395
2019.08.06,17:00,1.11971,1.12045,1.1194,1.11941,4062
2019.08.06,18:00,1.11941,1.12006,1.11902,1.11999,4542
2019.08.06,19:00,1.12001,1.12006,1.11926,1.11973,3402
2019.08.06,20:00,1.11972,1.12064,1.11969,1.11992,1432
2019.08.06,21:05,1.11989,1.12042,1.11989,1.12026,1101
2019.08.06,22:05,1.12032,1.12043,1.12006,1.12006,607
2019.08.06,23:05,1.12006,1.12055,1.12006,1.1205,1031
2019.08.07,00:00,1.12051,1.12171,1.12038,1.12086,3654
2019.08.07,01:00,1.12086,1.12193,1.12051,1.12131,5112
2019.08.07,02:00,1.12131,1.12143,1.12054,1.12091,5562
2019.08.07,03:00,1.12092,1.12166,1.12056,1.1214,4246
2019.08.07,04:00,1.12139,1.12152,1.12102,1.12108,1699
2019.08.07,05:00,1.12109,1.12116,1.12033,1.12061,2741
2019.08.07,06:00,1.12061,1.12072,1.1195,1.11982,4097
2019.08.07,07:00,1.11982,1.12026,1.11884,1.11891,5716
2019.08.07,08:00,1.1189,1.11945,1.11865,1.11906,4559
2019.08.07,09:00,1.11903,1.11903,1.11812,1.11848,4961
2019.08.07,10:00,1.11847,1.11878,1.11788,1.1184,3926
2019.08.07,11:00,1.11841,1.11975,1.11835,1.1196,4848
2019.08.07,12:00,1.11972,1.12083,1.11906,1.12066,8931
2019.08.07,13:00,1.12068,1.12403,1.12031,1.12339,11736
2019.08.07,14:00,1.12338,1.12399,1.12066,1.12155,12253
2019.08.07,15:00,1.12154,1.12365,1.12127,1.12348,9199
2019.08.07,16:00,1.1235,1.12414,1.12254,1.12267,8856
2019.08.07,17:00,1.12267,1.12305,1.12098,1.12162,8558
2019.08.07,18:00,1.12162,1.12222,1.12091,1.1214,7998
2019.08.07,19:00,1.1214,1.12168,1.12025,1.12034,7005
2019.08.07,20:00,1.12022,1.12063,1.11979,1.1198,1789
2019.08.07,21:05,1.12008,1.12037,1.11972,1.12026,2584
2019.08.07,22:05,1.12026,1.12061,1.12021,1.12049,1051
2019.08.07,23:05,1.12048,1.12065,1.12008,1.12036,1258
2019.08.08,00:00,1.12033,1.12133,1.1203,1.12098,3628
2019.08.08,01:00,1.12098,1.12119,1.12002,1.12068,5843
2019.08.08,02:00,1.12069,1.1212,1.12068,1.12096,2177
2019.08.08,03:00,1.12096,1.12111,1.12078,1.121,1713
2019.08.08,04:00,1.121,1.12109,1.12082,1.12094,917
2019.08.08,05:00,1.12092,1.12127,1.12078,1.12117,1408
2019.08.08,06:00,1.12118,1.12153,1.12,1.12061,4250
2019.08.08,07:00,1.12061,1.12193,1.1202,1.12169,4697
2019.08.08,08:00,1.12168,1.12274,1.12136,1.12142,3366
2019.08.08,09:00,1.12143,1.12201,1.12095,1.12112,3862
2019.08.08,10:00,1.12112,1.12114,1.12,1.12001,2815
2019.08.08,11:00,1.12001,1.12039,1.11855,1.11877,4626
2019.08.08,12:00,1.11876,1.12045,1.11808,1.12039,6289
2019.08.08,13:00,1.12038,1.12239,1.11868,1.11964,12975
2019.08.08,14:00,1.11964,1.12323,1.11928,1.11993,8907
2019.08.08,15:00,1.12,1.12194,1.11993,1.12065,6012
2019.08.08,16:00,1.12063,1.12158,1.12033,1.12046,3681
2019.08.08,17:00,1.12047,1.12102,1.11986,1.11998,4685
2019.08.08,18:00,1.11999,1.12043,1.11821,1.11853,6011
2019.08.08,19:00,1.11849,1.11929,1.11846,1.11867,2683
2019.08.08,20:00,1.11866,1.11871,1.11766,1.11784,1370
2019.08.08,21:05,1.11795,1.11935,1.11757,1.119,1119
2019.08.08,22:05,1.11894,1.11902,1.1185,1.11866,1303
2019.08.08,23:05,1.11865,1.11889,1.11857,1.11858,903
2019.08.09,00:00,1.11861,1.11942,1.11847,1.11923,2030
2019.08.09,01:00,1.11924,1.11968,1.11892,1.11938,2841
2019.08.09,02:00,1.1194,1.11967,1.11926,1.11959,1120
2019.08.09,03:00,1.11958,1.1196,1.11936,1.11956,1128
2019.08.09,04:00,1.11957,1.11962,1.11925,1.11944,832
2019.08.09,05:00,1.11945,1.11973,1.11945,1.11959,1128
2019.08.09,06:00,1.11959,1.1197,1.11844,1.11864,3017
2019.08.09,07:00,1.11865,1.11973,1.11836,1.11872,4530
2019.08.09,08:00,1.1187,1.11978,1.11829,1.11937,4632
2019.08.09,09:00,1.11938,1.12064,1.11929,1.12035,3932
2019.08.09,10:00,1.12036,1.12076,1.11953,1.1205,3623
2019.08.09,11:00,1.1205,1.12054,1.11951,1.12029,4304
2019.08.09,12:00,1.1203,1.12043,1.11947,1.12012,5423
2019.08.09,13:00,1.12013,1.12032,1.11912,1.11927,4867
2019.08.09,14:00,1.11926,1.12035,1.11878,1.12004,8959
2019.08.09,15:00,1.12008,1.12212,1.11993,1.12209,7172
2019.08.09,16:00,1.12207,1.12225,1.12039,1.12108,6886
2019.08.09,17:00,1.12107,1.12121,1.1203,1.12036,4733
2019.08.09,18:00,1.12036,1.12074,1.12031,1.12065,2239
2019.08.09,19:00,1.12065,1.12069,1.12023,1.12023,2805
2019.08.09,20:00,1.12023,1.12028,1.12008,1.12008,878
2019.08.11,21:05,1.11989,1.12031,1.1197,1.12019,569
2019.08.11,22:05,1.1202,1.12035,1.12002,1.12017,706
2019.08.11,23:05,1.1202,1.12078,1.12,1.1207,1058
2019.08.12,00:00,1.12068,1.12075,1.12014,1.12048,1537
2019.08.12,01:00,1.12048,1.12074,1.12028,1.1207,2201
2019.08.12,02:00,1.12071,1.12093,1.12061,1.12076,1557
2019.08.12,03:00,1.12077,1.1208,1.12055,1.12055,1165
2019.08.12,04:00,1.12055,1.12094,1.12054,1.12087,907
2019.08.12,05:00,1.12087,1.12108,1.12068,1.12105,1487
2019.08.12,06:00,1.12104,1.12104,1.12008,1.12008,3437
2019.08.12,07:00,1.12011,1.12014,1.11669,1.11675,7820
2019.08.12,08:00,1.11674,1.11773,1.11617,1.11755,6923
2019.08.12,09:00,1.11754,1.11858,1.11724,1.11846,5180
2019.08.12,10:00,1.11846,1.11998,1.11824,1.11969,4762
2019.08.12,11:00,1.11969,1.11978,1.11858,1.11883,5273
2019.08.12,12:00,1.11883,1.12137,1.11868,1.12091,4853
2019.08.12,13:00,1.12092,1.12203,1.12075,1.12174,5282
2019.08.12,14:00,1.12175,1.12201,1.12116,1.12177,4996
2019.08.12,15:00,1.12178,1.12303,1.121,1.12102,5319
2019.08.12,16:00,1.12103,1.12145,1.12091,1.12118,2950
2019.08.12,17:00,1.12117,1.12158,1.12103,1.12135,2071
2019.08.12,18:00,1.12133,1.12231,1.12096,1.12198,2994
2019.08.12,19:00,1.1219,1.12191,1.12106,1.12122,2385
2019.08.12,20:00,1.12122,1.12154,1.12113,1.12128,1073
2019.08.12,21:05,1.12141,1.12198,1.12112,1.12171,2019
2019.08.12,22:05,1.12172,1.12175,1.12133,1.12151,986
2019.08.12,23:05,1.12152,1.12162,1.12138,1.12158,706
2019.08.13,00:00,1.1216,1.1216,1.12054,1.12055,2362
2019.08.13,01:00,1.12056,1.12095,1.12041,1.12087,2558
2019.08.13,02:00,1.12087,1.12087,1.11857,1.11908,3008
2019.08.13,03:00,1.11909,1.11943,1.11815,1.11883,3352
2019.08.13,04:00,1.11882,1.119,1.11858,1.11894,1686
2019.08.13,05:00,1.11894,1.11941,1.11878,1.11928,1513
2019.08.13,06:00,1.11929,1.11981,1.11873,1.11926,4722
2019.08.13,07:00,1.11927,1.1197,1.11853,1.11919,6179
2019.08.13,08:00,1.11919,1.11936,1.11856,1.11911,4101
2019.08.13,09:00,1.11912,1.12092,1.11838,1.12052,5168
2019.08.13,10:00,1.12054,1.1221,1.12031,1.12158,4679
2019.08.13,11:00,1.12158,1.12192,1.12119,1.12143,3400
2019.08.13,12:00,1.12142,1.1228,1.12051,1.12165,9593
2019.08.13,13:00,1.12164,1.1219,1.11697,1.11841,13543
2019.08.13,14:00,1.11841,1.11987,1.11748,1.11872,14682
2019.08.13,15:00,1.11874,1.11944,1.11801,1.11826,8683
2019.08.13,16:00,1.11824,1.11849,1.11712,1.11793,5146
2019.08.13,17:00,1.11792,1.11858,1.11732,1.11753,5325
2019.08.13,18:00,1.11752,1.1178,1.11718,1.11732,2754
2019.08.13,19:00,1.11733,1.11751,1.11716,1.1173,2293
2019.08.13,20:00,1.1173,1.1174,1.11693,1.11693,763
2019.08.13,21:05,1.11697,1.11752,1.11693,1.11718,1738
2019.08.13,22:05,1.11719,1.11745,1.11704,1.11735,773
2019.08.13,23:05,1.11735,1.11766,1.11722,1.1176,1276
2019.08.14,00:00,1.11763,1.1178,1.11727,1.11775,2835
2019.08.14,01:00,1.11774,1.11793,1.11713,1.1172,3324
2019.08.14,02:00,1.11718,1.1178,1.1171,1.11751,2598
2019.08.14,03:00,1.1175,1.1177,1.11692,1.11704,1960
2019.08.14,04:00,1.11703,1.11736,1.11688,1.11716,1823
2019.08.14,05:00,1.11716,1.11725,1.11648,1.11662,2581
2019.08.14,06:00,1.11661,1.11784,1.11645,1.11773,3854
2019.08.14,07:00,1.11771,1.11844,1.11745,1.11797,4296
2019.08.14,08:00,1.11796,1.11848,1.1175,1.11761,3748
2019.08.14,09:00,1.1176,1.11842,1.11722,1.11783,3561
2019.08.14,10:00,1.11784,1.1189,1.11749,1.11795,4674
2019.08.14,11:00,1.11794,1.11855,1.11656,1.11833,8989
2019.08.14,12:00,1.11832,1.11903,1.11727,1.11771,8924
2019.08.14,13:00,1.11768,1.11798,1.11556,1.11568,7471
2019.08.14,14:00,1.11567,1.11589,1.11367,1.11483,8619
2019.08.14,15:00,1.11484,1.11517,1.11376,1.11433,6067
2019.08.14,16:00,1.11432,1.11445,1.11354,1.11439,3715
2019.08.14,17:00,1.11442,1.11458,1.11368,1.1141,3930
2019.08.14,18:00,1.11411,1.1144,1.11321,1.11383,3278
2019.08.14,19:00,1.11384,1.11415,1.11303,1.11332,5245
2019.08.14,20:00,1.11332,1.11386,1.11318,1.11337,1374
2019.08.14,21:05,1.11362,1.11431,1.11341,1.1142,2853
2019.08.14,22:05,1.11422,1.11444,1.11402,1.11428,1058
2019.08.14,23:05,1.11429,1.11448,1.11417,1.11425,771
2019.08.15,00:00,1.11431,1.1145,1.11393,1.11415,2562
2019.08.15,01:00,1.11415,1.11467,1.11403,1.11425,3359
2019.08.15,02:00,1.11426,1.11438,1.11387,1.11411,1995
2019.08.15,03:00,1.11411,1.11478,1.11409,1.11473,1586
2019.08.15,04:00,1.11472,1.11512,1.11462,1.11508,1405
2019.08.15,05:00,1.11508,1.11514,1.11468,1.11481,1599
2019.08.15,06:00,1.11482,1.11528,1.11401,1.11481,6717
2019.08.15,07:00,1.11479,1.11514,1.11401,1.11476,7198
2019.08.15,08:00,1.11478,1.11534,1.1142,1.11479,4808
2019.08.15,09:00,1.1148,1.11505,1.11396,1.11503,7844
2019.08.15,10:00,1.11502,1.11578,1.11496,1.11534,6467
2019.08.15,11:00,1.11534,1.1158,1.11464,1.11506,9157
2019.08.15,12:00,1.11507,1.11543,1.11346,1.11417,12223
2019.08.15,13:00,1.11418,1.11444,1.11071,1.1112,13000
2019.08.15,14:00,1.1112,1.11168,1.1091,1.11069,11091
2019.08.15,15:00,1.11069,1.11119,1.10951,1.11025,5736
2019.08.15,16:00,1.11025,1.11065,1.10966,1.1099,2981
2019.08.15,17:00,1.1099,1.11186,1.1096,1.11128,3525
2019.08.15,18:00,1.11128,1.11141,1.11003,1.11068,5717
2019.08.15,19:00,1.11069,1.11133,1.11025,1.11131,3481
2019.08.15,20:00,1.1113,1.11139,1.11042,1.11066,1094
2019.08.15,21:05,1.11056,1.11095,1.11016,1.11085,2837
2019.08.15,22:05,1.11086,1.111,1.11066,1.11093,947
2019.08.15,23:05,1.11092,1.11119,1.1109,1.111,773
2019.08.16,00:00,1.11107,1.11109,1.10994,1.11034,2357
2019.08.16,01:00,1.11036,1.11037,1.10963,1.10981,1895
2019.08.16,02:00,1.10983,1.10995,1.10954,1.10994,1453
2019.08.16,03:00,1.10995,1.11027,1.10981,1.11021,1225
2019.08.16,04:00,1.11023,1.1104,1.10978,1.11031,1166
2019.08.16,05:00,1.1103,1.11046,1.10998,1.11042,1911
2019.08.16,06:00,1.11043,1.1106,1.10999,1.11029,2872
2019.08.16,07:00,1.11028,1.11055,1.10846,1.10853,6391
2019.08.16,08:00,1.10855,1.10867,1.10812,1.10839,4779
2019.08.16,09:00,1.10836,1.10862,1.10793,1.10838,5498
2019.08.16,10:00,1.10837,1.10852,1.10745,1.10767,4388
2019.08.16,11:00,1.10767,1.10855,1.10731,1.10802,4848
2019.08.16,12:00,1.10801,1.10813,1.10659,1.10735,5921
2019.08.16,13:00,1.10735,1.10779,1.10681,1.10751,4604
2019.08.16,14:00,1.1075,1.11065,1.10691,1.1105,10509
2019.08.16,15:00,1.11048,1.11048,1.10869,1.10895,5159
2019.08.16,16:00,1.10893,1.10957,1.10844,1.10931,3267
2019.08.16,17:00,1.10932,1.10981,1.10899,1.1097,3008
2019.08.16,18:00,1.10971,1.11025,1.10942,1.10957,2903
2019.08.16,19:00,1.10958,1.10959,1.10898,1.10924,2498
2019.08.16,20:00,1.10923,1.1093,1.10888,1.10893,1093
2019.08.18,21:05,1.10915,1.10971,1.10901,1.10967,1140
2019.08.18,22:05,1.1097,1.11009,1.10932,1.10936,1624
2019.08.18,23:05,1.10937,1.10946,1.10891,1.10917,1777
2019.08.19,00:00,1.10916,1.1092,1.10876,1.10904,1929
2019.08.19,01:00,1.10904,1.10936,1.10873,1.10918,2084
2019.08.19,02:00,1.10918,1.1093,1.10892,1.10926,1488
2019.08.19,03:00,1.10926,1.10941,1.109,1.10906,914
2019.08.19,04:00,1.10908,1.10919,1.10891,1.10911,827
2019.08.19,05:00,1.10915,1.1092,1.10873,1.10907,1595
2019.08.19,06:00,1.10908,1.10952,1.10896,1.10942,2581
2019.08.19,07:00,1.10943,1.11069,1.10898,1.11036,6179
2019.08.19,08:00,1.11034,1.11098,1.10999,1.11018,5373
2019.08.19,09:00,1.11018,1.11069,1.1098,1.11005,3884
2019.08.19,10:00,1.11003,1.11133,1.10964,1.11064,4814
2019.08.19,11:00,1.11065,1.11087,1.10953,1.11024,5212
2019.08.19,12:00,1.11025,1.11045,1.10971,1.1099,2809
2019.08.19,13:00,1.10988,1.11002,1.10941,1.1095,2988
2019.08.19,14:00,1.10951,1.11032,1.10933,1.10946,3609
2019.08.19,15:00,1.10948,1.10976,1.10926,1.10951,2436
2019.08.19,16:00,1.1095,1.10981,1.10924,1.10931,1939
2019.08.19,17:00,1.1093,1.10963,1.1089,1.10895,1788
2019.08.19,18:00,1.10897,1.109,1.10811,1.10817,3015
2019.08.19,19:00,1.10814,1.10847,1.10757,1.1076,2329
2019.08.19,20:00,1.10761,1.10796,1.10761,1.10775,869
2019.08.19,21:05,1.10777,1.1081,1.10777,1.1081,823
2019.08.19,22:05,1.10806,1.10835,1.10805,1.10822,709
2019.08.19,23:05,1.10821,1.10826,1.10791,1.10813,865
2019.08.20,00:00,1.10814,1.10875,1.10814,1.10844,2137
2019.08.20,01:00,1.10845,1.10875,1.10835,1.10858,2005
2019.08.20,02:00,1.10858,1.1087,1.10851,1.10867,1549
2019.08.20,03:00,1.10866,1.10881,1.10851,1.10867,1251
2019.08.20,04:00,1.10867,1.10874,1.10849,1.10863,790
2019.08.20,05:00,1.10864,1.10869,1.10805,1.10841,1828
2019.08.20,06:00,1.1084,1.10864,1.10755,1.10765,3446
2019.08.20,07:00,1.10764,1.10797,1.10714,1.10717,4946
2019.08.20,08:00,1.10718,1.10782,1.10708,1.10779,3286
2019.08.20,09:00,1.10777,1.10841,1.10761,1.10823,4346
2019.08.20,10:00,1.10822,1.10841,1.10782,1.10817,3488
2019.08.20,11:00,1.10816,1.10834,1.10753,1.10782,3168
2019.08.20,12:00,1.10782,1.1082,1.10741,1.10771,3610
2019.08.20,13:00,1.10773,1.10869,1.10652,1.10788,6787
2019.08.20,14:00,1.10791,1.10934,1.10756,1.1089,6488
2019.08.20,15:00,1.10888,1.10959,1.10874,1.10916,3811
2019.08.20,16:00,1.10915,1.10995,1.10893,1.10984,2134
2019.08.20,17:00,1.10983,1.11064,1.10961,1.11049,2208
2019.08.20,18:00,1.11051,1.11062,1.10959,1.10966,1751
2019.08.20,19:00,1.10967,1.1104,1.10965,1.1101,1973
2019.08.20,20:00,1.11014,1.11016,1.10964,1.10996,1068
2019.08.20,21:05,1.10992,1.11025,1.10963,1.11012,1945
2019.08.20,22:05,1.11012,1.11013,1.10976,1.10984,676
2019.08.20,23:05,1.10984,1.10989,1.10967,1.10969,708
2019.08.21,00:00,1.10972,1.10981,1.10913,1.1092,1440
2019.08.21,01:00,1.1092,1.10973,1.10909,1.10972,1423
2019.08.21,02:00,1.10973,1.11048,1.10971,1.10985,1817
2019.08.21,03:00,1.10986,1.11008,1.10943,1.10948,1470
2019.08.21,04:00,1.10946,1.1095,1.10931,1.10936,619
2019.08.21,05:00,1.10933,1.10963,1.10914,1.10959,1085
2019.08.21,06:00,1.10958,1.10976,1.10891,1.10911,2294
2019.08.21,07:00,1.10913,1.10973,1.10876,1.10923,3139
2019.08.21,08:00,1.10922,1.11054,1.10897,1.10974,3883
2019.08.21,09:00,1.10975,1.10999,1.10937,1.10944,3174
2019.08.21,10:00,1.10943,1.11023,1.10935,1.11011,2873
2019.08.21,11:00,1.11011,1.11067,1.1101,1.11024,2537
2019.08.21,12:00,1.11025,1.11048,1.10987,1.11029,2989
2019.08.21,13:00,1.11027,1.11038,1.10957,1.10984,2487
2019.08.21,14:00,1.10983,1.10998,1.1092,1.10923,3870
2019.08.21,15:00,1.10924,1.10998,1.1092,1.10965,2914
2019.08.21,16:00,1.10966,1.11041,1.10955,1.11025,2676
2019.08.21,17:00,1.11025,1.1103,1.10936,1.10936,1901
2019.08.21,18:00,1.10936,1.11046,1.10801,1.10855,5916
2019.08.21,19:00,1.10849,1.1089,1.10807,1.10847,2854
2019.08.21,20:00,1.10846,1.10856,1.10821,1.1084,1118
2019.08.21,21:05,1.10845,1.10904,1.10845,1.10896,498
2019.08.21,22:05,1.10898,1.10916,1.1089,1.10902,385
2019.08.21,23:05,1.10905,1.10911,1.10888,1.10899,713
2019.08.22,00:00,1.10901,1.10901,1.10839,1.10855,1351
2019.08.22,01:00,1.10856,1.10885,1.10841,1.10865,1219
2019.08.22,02:00,1.10864,1.10899,1.1086,1.10876,948
2019.08.22,03:00,1.10876,1.10895,1.1085,1.10867,1049
2019.08.22,04:00,1.10865,1.10866,1.10809,1.10813,780
2019.08.22,05:00,1.10814,1.10834,1.10802,1.10808,1449
2019.08.22,06:00,1.10809,1.1082,1.10753,1.10813,2865
2019.08.22,07:00,1.10813,1.11085,1.10776,1.11047,9412
2019.08.22,08:00,1.11046,1.11128,1.10979,1.10984,5351
2019.08.22,09:00,1.10983,1.1099,1.10716,1.10818,6112
2019.08.22,10:00,1.10818,1.10834,1.10674,1.10682,4144
2019.08.22,11:00,1.10681,1.10836,1.10631,1.108,6209
2019.08.22,12:00,1.10802,1.10865,1.10714,1.10794,5574
2019.08.22,13:00,1.10795,1.10986,1.10794,1.10955,6306
2019.08.22,14:00,1.10958,1.10958,1.10674,1.10795,6644
2019.08.22,15:00,1.10794,1.10895,1.10788,1.10883,3444
2019.08.22,16:00,1.10884,1.10889,1.10782,1.10814,2437
2019.08.22,17:00,1.10814,1.10848,1.10781,1.10819,2016
2019.08.22,18:00,1.1082,1.10891,1.1082,1.10847,1652
2019.08.22,19:00,1.10846,1.10869,1.10817,1.10818,1528
2019.08.22,20:00,1.10819,1.10822,1.10787,1.10788,956
2019.08.22,21:05,1.10785,1.10818,1.10783,1.10804,1255
2019.08.22,22:05,1.10804,1.10831,1.10804,1.10822,474
2019.08.22,23:05,1.10821,1.10854,1.108,1.10832,972
2019.08.23,00:00,1.10832,1.1085,1.10788,1.10788,1662
2019.08.23,01:00,1.10788,1.10802,1.10731,1.10746,1909
